repeat,baseline,X,accuracy,fold
22,XGBClassifier,18,0.6304347826086957,22
23,XGBClassifier,18,0.6739130434782609,23
24,XGBClassifier,18,0.6304347826086957,24
0,XGBClassifier,19,0.7021276595744681,0
1,XGBClassifier,19,0.6595744680851063,1
2,XGBClassifier,19,0.5869565217391305,2
3,XGBClassifier,19,0.6521739130434783,3
4,XGBClassifier,19,0.6304347826086957,4
5,XGBClassifier,19,0.7446808510638298,5
6,XGBClassifier,19,0.7021276595744681,6
7,XGBClassifier,19,0.6521739130434783,7
8,XGBClassifier,19,0.6956521739130435,8
9,XGBClassifier,19,0.6304347826086957,9
10,XGBClassifier,19,0.574468085106383,10
11,XGBClassifier,19,0.7659574468085106,11
12,XGBClassifier,19,0.6086956521739131,12
13,XGBClassifier,19,0.6304347826086957,13
14,XGBClassifier,19,0.6304347826086957,14
15,XGBClassifier,19,0.7446808510638298,15
16,XGBClassifier,19,0.7021276595744681,16
17,XGBClassifier,19,0.6304347826086957,17
18,XGBClassifier,19,0.6956521739130435,18
19,XGBClassifier,19,0.7391304347826086,19
20,XGBClassifier,19,0.7021276595744681,20
21,XGBClassifier,19,0.7659574468085106,21
22,XGBClassifier,19,0.6739130434782609,22
23,XGBClassifier,19,0.782608695652174,23
24,XGBClassifier,19,0.782608695652174,24
0,XGBClassifier,20,0.7446808510638298,0
1,XGBClassifier,20,0.5957446808510638,1
2,XGBClassifier,20,0.6521739130434783,2
3,XGBClassifier,20,0.6956521739130435,3
4,XGBClassifier,20,0.5434782608695652,4
5,XGBClassifier,20,0.6382978723404256,5
6,XGBClassifier,20,0.6808510638297872,6
7,XGBClassifier,20,0.6956521739130435,7
8,XGBClassifier,20,0.5869565217391305,8
9,XGBClassifier,20,0.7391304347826086,9
10,XGBClassifier,20,0.6170212765957447,10
11,XGBClassifier,20,0.723404255319149,11
12,XGBClassifier,20,0.6521739130434783,12
13,XGBClassifier,20,0.6304347826086957,13
14,XGBClassifier,20,0.6956521739130435,14
15,XGBClassifier,20,0.8085106382978723,15
16,XGBClassifier,20,0.7021276595744681,16
17,XGBClassifier,20,0.7391304347826086,17
18,XGBClassifier,20,0.7608695652173914,18
19,XGBClassifier,20,0.782608695652174,19
20,XGBClassifier,20,0.6808510638297872,20
21,XGBClassifier,20,0.6595744680851063,21
22,XGBClassifier,20,0.6956521739130435,22
23,XGBClassifier,20,0.717391304347826,23
24,XGBClassifier,20,0.7391304347826086,24
0,XGBClassifier,21,0.9574468085106383,0
1,XGBClassifier,21,0.9361702127659576,1
2,XGBClassifier,21,0.9565217391304348,2
3,XGBClassifier,21,0.9130434782608696,3
4,XGBClassifier,21,0.9565217391304348,4
5,XGBClassifier,21,0.9148936170212766,5
6,XGBClassifier,21,0.9574468085106383,6
7,XGBClassifier,21,0.9347826086956522,7
8,XGBClassifier,21,0.9347826086956522,8
9,XGBClassifier,21,0.9782608695652174,9
10,XGBClassifier,21,0.9148936170212766,10
11,XGBClassifier,21,0.8936170212765957,11
12,XGBClassifier,21,0.9130434782608696,12
13,XGBClassifier,21,0.9565217391304348,13
14,XGBClassifier,21,0.9565217391304348,14
15,XGBClassifier,21,0.9361702127659576,15
16,XGBClassifier,21,0.851063829787234,16
17,XGBClassifier,21,0.8695652173913043,17
18,XGBClassifier,21,0.9347826086956522,18
19,XGBClassifier,21,0.9347826086956522,19
20,XGBClassifier,21,0.9787234042553192,20
21,XGBClassifier,21,0.9361702127659576,21
22,XGBClassifier,21,0.9130434782608696,22
23,XGBClassifier,21,0.9347826086956522,23
24,XGBClassifier,21,0.9565217391304348,24
0,XGBClassifier,22,1.0,0
1,XGBClassifier,22,1.0,1
2,XGBClassifier,22,1.0,2
3,XGBClassifier,22,1.0,3
4,XGBClassifier,22,1.0,4
5,XGBClassifier,22,1.0,5
6,XGBClassifier,22,1.0,6
7,XGBClassifier,22,1.0,7
8,XGBClassifier,22,1.0,8
9,XGBClassifier,22,1.0,9
10,XGBClassifier,22,1.0,10
11,XGBClassifier,22,1.0,11
12,XGBClassifier,22,1.0,12
13,XGBClassifier,22,1.0,13
14,XGBClassifier,22,1.0,14
15,XGBClassifier,22,1.0,15
16,XGBClassifier,22,1.0,16
17,XGBClassifier,22,1.0,17
18,XGBClassifier,22,1.0,18
19,XGBClassifier,22,1.0,19
20,XGBClassifier,22,1.0,20
21,XGBClassifier,22,1.0,21
22,XGBClassifier,22,1.0,22
23,XGBClassifier,22,0.9782608695652174,23
24,XGBClassifier,22,1.0,24
0,XGBClassifier,23,1.0,0
1,XGBClassifier,23,1.0,1
