run num,mc,lsb,test_acc_centroid,test_acc_nn,model_lsb,model_arch
8,famous_le_10m,17,0.6,0.4,17,srnet
9,famous_le_10m,0,0.8,0.6,17,srnet
9,famous_le_10m,17,0.2,0.2,17,srnet
5,famous_le_10m,0,0.2,0.4,18,srnet
5,famous_le_10m,18,0.8,0.8,18,srnet
6,famous_le_10m,0,0.4,0.4,18,srnet
6,famous_le_10m,18,0.8,1.0,18,srnet
7,famous_le_10m,0,0.6,0.8,18,srnet
7,famous_le_10m,18,0.8,0.6,18,srnet
8,famous_le_10m,0,0.4,0.8,18,srnet
8,famous_le_10m,18,0.8,0.8,18,srnet
9,famous_le_10m,0,0.0,0.8,18,srnet
9,famous_le_10m,18,1.0,0.4,18,srnet
5,famous_le_10m,0,0.2,0.4,19,srnet
5,famous_le_10m,19,0.6,0.4,19,srnet
6,famous_le_10m,0,0.4,0.8,19,srnet
6,famous_le_10m,19,0.8,0.4,19,srnet
7,famous_le_10m,0,0.2,0.6,19,srnet
7,famous_le_10m,19,0.8,0.4,19,srnet
8,famous_le_10m,0,0.2,0.2,19,srnet
8,famous_le_10m,19,0.8,1.0,19,srnet
9,famous_le_10m,0,0.2,0.0,19,srnet
9,famous_le_10m,19,0.8,1.0,19,srnet
5,famous_le_10m,0,0.6,0.8,20,srnet
5,famous_le_10m,20,0.8,0.4,20,srnet
6,famous_le_10m,0,0.2,0.2,20,srnet
6,famous_le_10m,20,0.8,1.0,20,srnet
7,famous_le_10m,0,0.4,0.4,20,srnet
7,famous_le_10m,20,0.6,0.6,20,srnet
8,famous_le_10m,0,0.4,0.4,20,srnet
8,famous_le_10m,20,0.8,0.4,20,srnet
9,famous_le_10m,0,0.4,0.8,20,srnet
9,famous_le_10m,20,0.8,0.4,20,srnet
5,famous_le_10m,0,0.2,0.4,21,srnet
5,famous_le_10m,21,0.8,1.0,21,srnet
6,famous_le_10m,0,0.6,0.4,21,srnet
6,famous_le_10m,21,0.8,0.8,21,srnet
7,famous_le_10m,0,0.4,0.4,21,srnet
7,famous_le_10m,21,0.8,1.0,21,srnet
8,famous_le_10m,0,0.2,0.6,21,srnet
8,famous_le_10m,21,0.8,0.8,21,srnet
9,famous_le_10m,0,0.4,0.2,21,srnet
9,famous_le_10m,21,0.8,1.0,21,srnet
5,famous_le_10m,0,0.6,0.6,22,srnet
5,famous_le_10m,22,0.8,1.0,22,srnet
6,famous_le_10m,0,0.6,0.4,22,srnet
6,famous_le_10m,22,0.8,1.0,22,srnet
7,famous_le_10m,0,0.6,0.2,22,srnet
7,famous_le_10m,22,0.8,1.0,22,srnet
8,famous_le_10m,0,0.6,0.6,22,srnet
8,famous_le_10m,22,0.8,0.8,22,srnet
9,famous_le_10m,0,0.6,0.4,22,srnet
9,famous_le_10m,22,0.8,1.0,22,srnet
5,famous_le_10m,0,1.0,1.0,23,srnet
5,famous_le_10m,23,1.0,1.0,23,srnet
6,famous_le_10m,0,0.8,0.8,23,srnet
6,famous_le_10m,23,1.0,1.0,23,srnet
7,famous_le_10m,0,1.0,1.0,23,srnet
7,famous_le_10m,23,1.0,1.0,23,srnet
8,famous_le_10m,0,1.0,1.0,23,srnet
8,famous_le_10m,23,1.0,1.0,23,srnet
9,famous_le_10m,0,1.0,1.0,23,srnet
9,famous_le_10m,23,1.0,1.0,23,srnet
