run num,mc,lsb,test_acc_centroid,test_acc_nn,model_lsb,model_arch,model_sha256
3,famous_le_10m,13,1.0,1.0,1,srnet,0bfd70dc75ac0a79b36ec92203856b61e51de2a91195c896c742782a33e26d31
3,famous_le_10m,14,1.0,1.0,1,srnet,0bfd70dc75ac0a79b36ec92203856b61e51de2a91195c896c742782a33e26d31
3,famous_le_10m,15,1.0,1.0,1,srnet,0bfd70dc75ac0a79b36ec92203856b61e51de2a91195c896c742782a33e26d31
3,famous_le_10m,16,1.0,1.0,1,srnet,0bfd70dc75ac0a79b36ec92203856b61e51de2a91195c896c742782a33e26d31
3,famous_le_10m,17,1.0,1.0,1,srnet,0bfd70dc75ac0a79b36ec92203856b61e51de2a91195c896c742782a33e26d31
3,famous_le_10m,18,1.0,1.0,1,srnet,0bfd70dc75ac0a79b36ec92203856b61e51de2a91195c896c742782a33e26d31
3,famous_le_10m,19,1.0,1.0,1,srnet,0bfd70dc75ac0a79b36ec92203856b61e51de2a91195c896c742782a33e26d31
3,famous_le_10m,20,1.0,1.0,1,srnet,0bfd70dc75ac0a79b36ec92203856b61e51de2a91195c896c742782a33e26d31
3,famous_le_10m,21,1.0,1.0,1,srnet,0bfd70dc75ac0a79b36ec92203856b61e51de2a91195c896c742782a33e26d31
3,famous_le_10m,22,1.0,1.0,1,srnet,0bfd70dc75ac0a79b36ec92203856b61e51de2a91195c896c742782a33e26d31
3,famous_le_10m,23,1.0,1.0,1,srnet,0bfd70dc75ac0a79b36ec92203856b61e51de2a91195c896c742782a33e26d31
3,famous_le_100m,0,0.6428571428571429,0.42857142857142855,1,srnet,0bfd70dc75ac0a79b36ec92203856b61e51de2a91195c896c742782a33e26d31
3,famous_le_100m,1,0.35714285714285715,0.5714285714285714,1,srnet,0bfd70dc75ac0a79b36ec92203856b61e51de2a91195c896c742782a33e26d31
3,famous_le_100m,2,0.35714285714285715,0.5714285714285714,1,srnet,0bfd70dc75ac0a79b36ec92203856b61e51de2a91195c896c742782a33e26d31
3,famous_le_100m,3,0.35714285714285715,0.5714285714285714,1,srnet,0bfd70dc75ac0a79b36ec92203856b61e51de2a91195c896c742782a33e26d31
3,famous_le_100m,4,0.5,0.7142857142857143,1,srnet,0bfd70dc75ac0a79b36ec92203856b61e51de2a91195c896c742782a33e26d31
3,famous_le_100m,5,0.6428571428571429,0.7857142857142857,1,srnet,0bfd70dc75ac0a79b36ec92203856b61e51de2a91195c896c742782a33e26d31
3,famous_le_100m,6,0.8571428571428571,0.8571428571428571,1,srnet,0bfd70dc75ac0a79b36ec92203856b61e51de2a91195c896c742782a33e26d31
3,famous_le_100m,7,0.9285714285714286,0.9285714285714286,1,srnet,0bfd70dc75ac0a79b36ec92203856b61e51de2a91195c896c742782a33e26d31
3,famous_le_100m,8,0.9285714285714286,0.9285714285714286,1,srnet,0bfd70dc75ac0a79b36ec92203856b61e51de2a91195c896c742782a33e26d31
3,famous_le_100m,9,0.9285714285714286,0.9285714285714286,1,srnet,0bfd70dc75ac0a79b36ec92203856b61e51de2a91195c896c742782a33e26d31
3,famous_le_100m,10,0.9285714285714286,0.9285714285714286,1,srnet,0bfd70dc75ac0a79b36ec92203856b61e51de2a91195c896c742782a33e26d31
3,famous_le_100m,11,0.9285714285714286,0.9285714285714286,1,srnet,0bfd70dc75ac0a79b36ec92203856b61e51de2a91195c896c742782a33e26d31
3,famous_le_100m,12,0.9285714285714286,0.9285714285714286,1,srnet,0bfd70dc75ac0a79b36ec92203856b61e51de2a91195c896c742782a33e26d31
3,famous_le_100m,13,1.0,1.0,1,srnet,0bfd70dc75ac0a79b36ec92203856b61e51de2a91195c896c742782a33e26d31
3,famous_le_100m,14,1.0,1.0,1,srnet,0bfd70dc75ac0a79b36ec92203856b61e51de2a91195c896c742782a33e26d31
3,famous_le_100m,15,1.0,1.0,1,srnet,0bfd70dc75ac0a79b36ec92203856b61e51de2a91195c896c742782a33e26d31
3,famous_le_100m,16,1.0,1.0,1,srnet,0bfd70dc75ac0a79b36ec92203856b61e51de2a91195c896c742782a33e26d31
3,famous_le_100m,17,1.0,1.0,1,srnet,0bfd70dc75ac0a79b36ec92203856b61e51de2a91195c896c742782a33e26d31
3,famous_le_100m,18,1.0,1.0,1,srnet,0bfd70dc75ac0a79b36ec92203856b61e51de2a91195c896c742782a33e26d31
3,famous_le_100m,19,1.0,1.0,1,srnet,0bfd70dc75ac0a79b36ec92203856b61e51de2a91195c896c742782a33e26d31
3,famous_le_100m,20,1.0,1.0,1,srnet,0bfd70dc75ac0a79b36ec92203856b61e51de2a91195c896c742782a33e26d31
3,famous_le_100m,21,1.0,1.0,1,srnet,0bfd70dc75ac0a79b36ec92203856b61e51de2a91195c896c742782a33e26d31
3,famous_le_100m,22,1.0,1.0,1,srnet,0bfd70dc75ac0a79b36ec92203856b61e51de2a91195c896c742782a33e26d31
3,famous_le_100m,23,1.0,1.0,1,srnet,0bfd70dc75ac0a79b36ec92203856b61e51de2a91195c896c742782a33e26d31
