repeat,baseline,X_hat,X,accuracy,train_archs
0,malconv_lite,7,18,1.0,MobileNetV2|MobileNetV3Large|NASNetMobile
0,malconv_lite,7,19,1.0,MobileNetV2|MobileNetV3Large|NASNetMobile
0,malconv_lite,7,20,1.0,MobileNetV2|MobileNetV3Large|NASNetMobile
0,malconv_lite,7,21,1.0,MobileNetV2|MobileNetV3Large|NASNetMobile
0,malconv_lite,7,22,1.0,MobileNetV2|MobileNetV3Large|NASNetMobile
0,malconv_lite,7,23,1.0,MobileNetV2|MobileNetV3Large|NASNetMobile
0,malconv_lite,8,0,0.0,MobileNetV2|MobileNetV3Large|NASNetMobile
0,malconv_lite,8,8,1.0,MobileNetV2|MobileNetV3Large|NASNetMobile
0,malconv_lite,8,1,1.0,MobileNetV2|MobileNetV3Large|NASNetMobile
0,malconv_lite,8,2,1.0,MobileNetV2|MobileNetV3Large|NASNetMobile
0,malconv_lite,8,3,1.0,MobileNetV2|MobileNetV3Large|NASNetMobile
0,malconv_lite,8,4,1.0,MobileNetV2|MobileNetV3Large|NASNetMobile
0,malconv_lite,8,5,1.0,MobileNetV2|MobileNetV3Large|NASNetMobile
0,malconv_lite,8,6,1.0,MobileNetV2|MobileNetV3Large|NASNetMobile
0,malconv_lite,8,7,1.0,MobileNetV2|MobileNetV3Large|NASNetMobile
0,malconv_lite,8,9,1.0,MobileNetV2|MobileNetV3Large|NASNetMobile
0,malconv_lite,8,10,1.0,MobileNetV2|MobileNetV3Large|NASNetMobile
0,malconv_lite,8,11,1.0,MobileNetV2|MobileNetV3Large|NASNetMobile
0,malconv_lite,8,12,1.0,MobileNetV2|MobileNetV3Large|NASNetMobile
0,malconv_lite,8,13,1.0,MobileNetV2|MobileNetV3Large|NASNetMobile
0,malconv_lite,8,14,1.0,MobileNetV2|MobileNetV3Large|NASNetMobile
0,malconv_lite,8,15,1.0,MobileNetV2|MobileNetV3Large|NASNetMobile
0,malconv_lite,8,16,1.0,MobileNetV2|MobileNetV3Large|NASNetMobile
0,malconv_lite,8,17,1.0,MobileNetV2|MobileNetV3Large|NASNetMobile
0,malconv_lite,8,18,1.0,MobileNetV2|MobileNetV3Large|NASNetMobile
0,malconv_lite,8,19,1.0,MobileNetV2|MobileNetV3Large|NASNetMobile
0,malconv_lite,8,20,1.0,MobileNetV2|MobileNetV3Large|NASNetMobile
0,malconv_lite,8,21,1.0,MobileNetV2|MobileNetV3Large|NASNetMobile
0,malconv_lite,8,22,1.0,MobileNetV2|MobileNetV3Large|NASNetMobile
0,malconv_lite,8,23,1.0,MobileNetV2|MobileNetV3Large|NASNetMobile
0,malconv_lite,9,0,0.0,MobileNetV2|MobileNetV3Large|NASNetMobile
0,malconv_lite,9,9,1.0,MobileNetV2|MobileNetV3Large|NASNetMobile
0,malconv_lite,9,1,1.0,MobileNetV2|MobileNetV3Large|NASNetMobile
0,malconv_lite,9,2,1.0,MobileNetV2|MobileNetV3Large|NASNetMobile
0,malconv_lite,9,3,1.0,MobileNetV2|MobileNetV3Large|NASNetMobile
0,malconv_lite,9,4,1.0,MobileNetV2|MobileNetV3Large|NASNetMobile
0,malconv_lite,9,5,1.0,MobileNetV2|MobileNetV3Large|NASNetMobile
0,malconv_lite,9,6,1.0,MobileNetV2|MobileNetV3Large|NASNetMobile
0,malconv_lite,9,7,1.0,MobileNetV2|MobileNetV3Large|NASNetMobile
0,malconv_lite,9,8,1.0,MobileNetV2|MobileNetV3Large|NASNetMobile
0,malconv_lite,9,10,1.0,MobileNetV2|MobileNetV3Large|NASNetMobile
0,malconv_lite,9,11,1.0,MobileNetV2|MobileNetV3Large|NASNetMobile
0,malconv_lite,9,12,1.0,MobileNetV2|MobileNetV3Large|NASNetMobile
0,malconv_lite,9,13,1.0,MobileNetV2|MobileNetV3Large|NASNetMobile
0,malconv_lite,9,14,1.0,MobileNetV2|MobileNetV3Large|NASNetMobile
0,malconv_lite,9,15,1.0,MobileNetV2|MobileNetV3Large|NASNetMobile
0,malconv_lite,9,16,1.0,MobileNetV2|MobileNetV3Large|NASNetMobile
0,malconv_lite,9,17,1.0,MobileNetV2|MobileNetV3Large|NASNetMobile
0,malconv_lite,9,18,1.0,MobileNetV2|MobileNetV3Large|NASNetMobile
0,malconv_lite,9,19,1.0,MobileNetV2|MobileNetV3Large|NASNetMobile
0,malconv_lite,9,20,1.0,MobileNetV2|MobileNetV3Large|NASNetMobile
0,malconv_lite,9,21,1.0,MobileNetV2|MobileNetV3Large|NASNetMobile
0,malconv_lite,9,22,1.0,MobileNetV2|MobileNetV3Large|NASNetMobile
0,malconv_lite,9,23,1.0,MobileNetV2|MobileNetV3Large|NASNetMobile
0,malconv_lite,10,0,0.0,MobileNetV2|MobileNetV3Large|NASNetMobile
0,malconv_lite,10,10,1.0,MobileNetV2|MobileNetV3Large|NASNetMobile
0,malconv_lite,10,1,1.0,MobileNetV2|MobileNetV3Large|NASNetMobile
0,malconv_lite,10,2,1.0,MobileNetV2|MobileNetV3Large|NASNetMobile
0,malconv_lite,10,3,1.0,MobileNetV2|MobileNetV3Large|NASNetMobile
0,malconv_lite,10,4,1.0,MobileNetV2|MobileNetV3Large|NASNetMobile
0,malconv_lite,10,5,1.0,MobileNetV2|MobileNetV3Large|NASNetMobile
0,malconv_lite,10,6,1.0,MobileNetV2|MobileNetV3Large|NASNetMobile
0,malconv_lite,10,7,1.0,MobileNetV2|MobileNetV3Large|NASNetMobile
0,malconv_lite,10,8,1.0,MobileNetV2|MobileNetV3Large|NASNetMobile
0,malconv_lite,10,9,1.0,MobileNetV2|MobileNetV3Large|NASNetMobile
0,malconv_lite,10,11,1.0,MobileNetV2|MobileNetV3Large|NASNetMobile
0,malconv_lite,10,12,1.0,MobileNetV2|MobileNetV3Large|NASNetMobile
0,malconv_lite,10,13,1.0,MobileNetV2|MobileNetV3Large|NASNetMobile
0,malconv_lite,10,14,1.0,MobileNetV2|MobileNetV3Large|NASNetMobile
0,malconv_lite,10,15,1.0,MobileNetV2|MobileNetV3Large|NASNetMobile
0,malconv_lite,10,16,1.0,MobileNetV2|MobileNetV3Large|NASNetMobile
0,malconv_lite,10,17,1.0,MobileNetV2|MobileNetV3Large|NASNetMobile
0,malconv_lite,10,18,1.0,MobileNetV2|MobileNetV3Large|NASNetMobile
0,malconv_lite,10,19,1.0,MobileNetV2|MobileNetV3Large|NASNetMobile
0,malconv_lite,10,20,1.0,MobileNetV2|MobileNetV3Large|NASNetMobile
0,malconv_lite,10,21,1.0,MobileNetV2|MobileNetV3Large|NASNetMobile
0,malconv_lite,10,22,1.0,MobileNetV2|MobileNetV3Large|NASNetMobile
0,malconv_lite,10,23,1.0,MobileNetV2|MobileNetV3Large|NASNetMobile
0,malconv_lite,11,0,0.3125,MobileNetV2|MobileNetV3Large|NASNetMobile
0,malconv_lite,11,11,0.6875,MobileNetV2|MobileNetV3Large|NASNetMobile
0,malconv_lite,11,1,0.5625,MobileNetV2|MobileNetV3Large|NASNetMobile
0,malconv_lite,11,2,0.3125,MobileNetV2|MobileNetV3Large|NASNetMobile
0,malconv_lite,11,3,0.5,MobileNetV2|MobileNetV3Large|NASNetMobile
0,malconv_lite,11,4,0.6875,MobileNetV2|MobileNetV3Large|NASNetMobile
0,malconv_lite,11,5,0.4375,MobileNetV2|MobileNetV3Large|NASNetMobile
0,malconv_lite,11,6,0.5,MobileNetV2|MobileNetV3Large|NASNetMobile
0,malconv_lite,11,7,0.4375,MobileNetV2|MobileNetV3Large|NASNetMobile
0,malconv_lite,11,8,0.4375,MobileNetV2|MobileNetV3Large|NASNetMobile
0,malconv_lite,11,9,0.5625,MobileNetV2|MobileNetV3Large|NASNetMobile
0,malconv_lite,11,10,0.6875,MobileNetV2|MobileNetV3Large|NASNetMobile
0,malconv_lite,11,12,0.625,MobileNetV2|MobileNetV3Large|NASNetMobile
0,malconv_lite,11,13,0.375,MobileNetV2|MobileNetV3Large|NASNetMobile
0,malconv_lite,11,14,0.375,MobileNetV2|MobileNetV3Large|NASNetMobile
0,malconv_lite,11,15,0.375,MobileNetV2|MobileNetV3Large|NASNetMobile
0,malconv_lite,11,16,0.5625,MobileNetV2|MobileNetV3Large|NASNetMobile
0,malconv_lite,11,17,0.6875,MobileNetV2|MobileNetV3Large|NASNetMobile
0,malconv_lite,11,18,0.5625,MobileNetV2|MobileNetV3Large|NASNetMobile
0,malconv_lite,11,19,0.75,MobileNetV2|MobileNetV3Large|NASNetMobile
0,malconv_lite,11,20,0.25,MobileNetV2|MobileNetV3Large|NASNetMobile
0,malconv_lite,11,21,0.5625,MobileNetV2|MobileNetV3Large|NASNetMobile
0,malconv_lite,11,22,0.5,MobileNetV2|MobileNetV3Large|NASNetMobile
0,malconv_lite,11,23,0.4375,MobileNetV2|MobileNetV3Large|NASNetMobile
0,malconv_lite,12,0,1.0,MobileNetV2|MobileNetV3Large|NASNetMobile
0,malconv_lite,12,12,0.0,MobileNetV2|MobileNetV3Large|NASNetMobile
0,malconv_lite,12,1,0.0,MobileNetV2|MobileNetV3Large|NASNetMobile
0,malconv_lite,12,2,0.0,MobileNetV2|MobileNetV3Large|NASNetMobile
0,malconv_lite,12,3,0.0,MobileNetV2|MobileNetV3Large|NASNetMobile
